"Date","Open.","High","Low","Close..","Volume","Market.Cap","project","daychange","daychange_per","date"
"Jun 29, 2018",0.002409,0.002492,0.002293,0.002427,"3,832,380","279,304,722","Doge",-1.79999999999998e-05,-0.747198007471971,2018-06-29
"Jun 28, 2018",0.002406,0.002504,0.002333,0.002357,"3,678,050","271,187,894","Doge",4.9e-05,2.03657522859518,2018-06-28
"Jun 27, 2018",0.002484,0.002508,0.002335,0.002437,"5,765,380","280,401,350","Doge",4.70000000000002e-05,1.89210950080516,2018-06-27
"Jun 26, 2018",0.002501,0.002577,0.002457,0.002478,"4,070,170","285,041,033","Doge",2.3e-05,0.919632147141144,2018-06-26
"Jun 25, 2018",0.00249,0.002576,0.002392,0.002485,"5,693,670","285,861,158","Doge",5.00000000000023e-06,0.200803212851415,2018-06-25
"Jun 24, 2018",0.002635,0.002711,0.002331,0.00251,"9,879,600","288,641,071","Doge",0.000125,4.7438330170778,2018-06-24
"Jun 23, 2018",0.002671,0.002714,0.002585,0.002641,"9,938,440","303,670,220","Doge",3.00000000000001e-05,1.12317484088357,2018-06-23
"Jun 22, 2018",0.002983,0.003004,0.0026,0.002668,"9,291,920","306,702,253","Doge",0.000315,10.5598390881663,2018-06-22
"Jun 21, 2018",0.003021,0.003031,0.002968,0.002988,"3,952,000","343,481,918","Doge",3.29999999999996e-05,1.09235352532273,2018-06-21
"Jun 20, 2018",0.003035,0.003047,0.002944,0.003021,"3,245,680","347,206,138","Doge",1.40000000000001e-05,0.461285008237236,2018-06-20
"Jun 19, 2018",0.003027,0.003074,0.002956,0.003033,"4,460,270","348,638,115","Doge",-5.99999999999993e-06,-0.198216055500493,2018-06-19
"Jun 18, 2018",0.002916,0.00308,0.002831,0.003027,"8,143,520","347,923,935","Doge",-0.000111,-3.80658436213992,2018-06-18
"Jun 17, 2018",0.002906,0.002945,0.002873,0.002873,"6,253,640","330,081,698","Doge",3.3e-05,1.13558155540262,2018-06-17
"Jun 16, 2018",0.002892,0.002956,0.002829,0.002895,"6,642,410","332,593,553","Doge",-2.99999999999996e-06,-0.103734439834024,2018-06-16
"Jun 15, 2018",0.002953,0.002982,0.002837,0.002901,"12,125,600","333,264,840","Doge",5.2e-05,1.7609210971893,2018-06-15
"Jun 14, 2018",0.002816,0.003016,0.002811,0.002944,"9,869,880","338,168,614","Doge",-0.000128,-4.54545454545455,2018-06-14
"Jun 13, 2018",0.003092,0.003115,0.002778,0.002817,"11,074,900","323,516,474","Doge",0.000275,8.89391979301423,2018-06-13
"Jun 12, 2018",0.003237,0.003273,0.003075,0.003089,"4,965,300","354,758,102","Doge",0.000148,4.57213469261661,2018-06-12
"Jun 11, 2018",0.00318,0.003247,0.003102,0.003234,"4,841,840","371,367,950","Doge",-5.39999999999998e-05,-1.69811320754716,2018-06-11
"Jun 10, 2018",0.003595,0.003595,0.003151,0.003182,"7,439,530","365,371,603","Doge",0.000413,11.4881780250348,2018-06-10
"Jun 09, 2018",0.003658,0.003711,0.003593,0.003593,"4,672,910","412,504,966","Doge",6.5e-05,1.77692728266812,2018-06-09
"Jun 08, 2018",0.003746,0.003784,0.003633,0.003659,"6,921,140","419,946,809","Doge",8.70000000000003e-05,2.32247730912975,2018-06-08
"Jun 07, 2018",0.003748,0.003836,0.003707,0.003732,"6,110,720","428,293,524","Doge",1.6e-05,0.426894343649945,2018-06-07
"Jun 06, 2018",0.003655,0.0038,0.003573,0.003787,"21,273,700","434,554,168","Doge",-0.000132,-3.61149110807114,2018-06-06
"Jun 05, 2018",0.003538,0.003722,0.003514,0.003654,"18,819,700","419,254,906","Doge",-0.000116,-3.27868852459017,2018-06-05
"Jun 04, 2018",0.003691,0.00376,0.003512,0.003532,"22,162,200","405,239,497","Doge",0.000159,4.30777567054998,2018-06-04
"Jun 03, 2018",0.003576,0.00375,0.003545,0.00369,"19,570,200","423,325,479","Doge",-0.000114,-3.18791946308725,2018-06-03
"Jun 02, 2018",0.003418,0.003584,0.0034,0.003558,"5,918,490","408,089,278","Doge",-0.00014,-4.09596255119953,2018-06-02
"Jun 01, 2018",0.003427,0.003469,0.003336,0.003423,"5,436,780","392,591,613","Doge",4.0000000000001e-06,0.116720163408232,2018-06-01
"May 31, 2018",0.003429,0.003513,0.003317,0.003398,"8,971,080","389,661,096","Doge",3.10000000000002e-05,0.904053659959178,2018-05-31
"May 30, 2018",0.003447,0.003506,0.003323,0.003354,"7,463,910","384,506,684","Doge",9.29999999999998e-05,2.69799825935595,2018-05-30
"May 29, 2018",0.003226,0.003446,0.003168,0.003437,"9,244,550","393,979,506","Doge",-0.000211,-6.54060756354618,2018-05-29
"May 28, 2018",0.003433,0.003447,0.003218,0.003226,"7,502,800","369,745,371","Doge",0.000207,6.02971162248761,2018-05-28
"May 27, 2018",0.003464,0.00348,0.003401,0.003424,"3,494,870","392,428,907","Doge",4.00000000000001e-05,1.15473441108545,2018-05-27
"May 26, 2018",0.00355,0.003569,0.003459,0.003463,"6,353,660","396,818,057","Doge",8.70000000000003e-05,2.45070422535212,2018-05-26
"May 25, 2018",0.003474,0.003607,0.003376,0.003514,"10,613,600","402,683,933","Doge",-4.00000000000001e-05,-1.15141047783535,2018-05-25
"May 24, 2018",0.00359,0.003713,0.003248,0.003499,"10,460,200","400,915,452","Doge",9.09999999999999e-05,2.53481894150418,2018-05-24
"May 23, 2018",0.003858,0.004274,0.003435,0.003591,"14,899,100","411,345,523","Doge",0.000267,6.92068429237947,2018-05-23
"May 22, 2018",0.004212,0.004281,0.003823,0.003851,"10,205,700","441,124,252","Doge",0.000361,8.5707502374169,2018-05-22
"May 21, 2018",0.004397,0.004419,0.003947,0.004271,"18,454,500","489,159,638","Doge",0.000126,2.86559017511941,2018-05-21
"May 20, 2018",0.00425,0.004476,0.003907,0.004423,"15,909,900","506,485,164","Doge",-0.000173,-4.07058823529411,2018-05-20
"May 19, 2018",0.004217,0.004428,0.004005,0.004286,"15,007,400","490,735,464","Doge",-6.89999999999996e-05,-1.63623428977945,2018-05-19
"May 18, 2018",0.003996,0.004377,0.003755,0.004017,"13,622,000","459,919,190","Doge",-2.09999999999993e-05,-0.525525525525508,2018-05-18
"May 17, 2018",0.004368,0.00448,0.004173,0.004188,"17,314,000","479,446,692","Doge",0.00018,4.12087912087913,2018-05-17
"May 16, 2018",0.004474,0.00455,0.00426,0.004385,"9,611,630","501,944,871","Doge",8.89999999999997e-05,1.98927134555207,2018-05-16
"May 15, 2018",0.004443,0.004788,0.004418,0.004515,"21,076,900","516,726,421","Doge",-7.2e-05,-1.62052667116813,2018-05-15
"May 14, 2018",0.004499,0.004559,0.004219,0.00446,"12,399,700","510,361,318","Doge",3.9e-05,0.866859302067125,2018-05-14
"May 13, 2018",0.004307,0.004622,0.003965,0.004329,"19,823,500","495,286,562","Doge",-2.20000000000003e-05,-0.510796377989327,2018-05-13
"May 12, 2018",0.00445,0.004668,0.003918,0.004473,"27,449,400","511,781,761","Doge",-2.30000000000005e-05,-0.51685393258428,2018-05-12
"May 11, 2018",0.005036,0.005036,0.003997,0.004362,"27,582,800","498,921,346","Doge",0.000673999999999999,13.3836378077839,2018-05-11
"May 10, 2018",0.004825,0.005296,0.004531,0.00487,"34,878,500","557,000,639","Doge",-4.49999999999999e-05,-0.93264248704663,2018-05-10
"May 09, 2018",0.005273,0.005324,0.004652,0.005093,"33,562,300","582,406,976","Doge",0.00018,3.41361653707566,2018-05-09
"May 08, 2018",0.004833,0.005356,0.004792,0.005303,"40,660,100","606,410,324","Doge",-0.000470000000000001,-9.72480860749019,2018-05-08
"May 07, 2018",0.004966,0.005017,0.004632,0.004817,"25,891,500","550,808,734","Doge",0.000149,3.00040273862263,2018-05-07
"May 06, 2018",0.005202,0.005259,0.004725,0.00497,"33,446,900","568,134,218","Doge",0.000232,4.45982314494426,2018-05-06
"May 05, 2018",0.005267,0.005347,0.005026,0.00518,"30,335,800","592,172,154","Doge",8.70000000000003e-05,1.65179419024113,2018-05-05
"May 04, 2018",0.005533,0.005555,0.005205,0.005269,"14,434,200","602,168,795","Doge",0.000263999999999999,4.77137176938369,2018-05-04
"May 03, 2018",0.005334,0.005649,0.005212,0.005641,"50,484,900","644,659,838","Doge",-0.000307,-5.75553055868016,2018-05-03
"May 02, 2018",0.005114,0.005415,0.005041,0.005273,"49,958,400","602,519,225","Doge",-0.000159,-3.10911224090732,2018-05-02
"May 01, 2018",0.005272,0.005272,0.004899,0.005144,"11,657,500","587,750,702","Doge",0.000128,2.42792109256448,2018-05-01
"Apr 30, 2018",0.005405,0.005534,0.005136,0.00521,"36,411,800","595,237,179","Doge",0.000195,3.60777058279371,2018-04-30
"Apr 29, 2018",0.00547,0.005558,0.005222,0.005459,"37,883,800","623,566,087","Doge",1.09999999999997e-05,0.201096892138935,2018-04-29
"Apr 28, 2018",0.005364,0.005622,0.005314,0.005357,"35,916,600","611,859,890","Doge",7.00000000000006e-06,0.130499627143924,2018-04-28
"Apr 27, 2018",0.005583,0.005739,0.005296,0.005422,"38,969,800","619,127,865","Doge",0.000161000000000001,2.88375425398532,2018-04-27
"Apr 26, 2018",0.005128,0.005676,0.004896,0.005627,"41,358,700","642,470,068","Doge",-0.000499,-9.73088923556943,2018-04-26
"Apr 25, 2018",0.005879,0.005919,0.004947,0.005093,"38,270,000","581,482,891","Doge",0.000785999999999999,13.3696206837898,2018-04-25
"Apr 24, 2018",0.005489,0.005908,0.005482,0.0058,"36,637,000","662,124,918","Doge",-0.000311,-5.66587720896337,2018-04-24
"Apr 23, 2018",0.005545,0.005707,0.0054,0.005482,"33,576,300","625,700,626","Doge",6.29999999999997e-05,1.13615870153291,2018-04-23
"Apr 22, 2018",0.005442,0.005773,0.005328,0.005539,"18,456,900","632,129,664","Doge",-9.69999999999999e-05,-1.78243292907019,2018-04-22
"Apr 21, 2018",0.005878,0.005887,0.005194,0.005413,"25,007,100","617,731,981","Doge",0.000465,7.91085403198367,2018-04-21
"Apr 20, 2018",0.005834,0.005958,0.005698,0.005893,"23,110,700","672,355,879","Doge",-5.9e-05,-1.01131299280082,2018-04-20
"Apr 19, 2018",0.005397,0.005824,0.00532,0.005824,"27,012,500","664,427,354","Doge",-0.000427,-7.9118028534371,2018-04-19
"Apr 18, 2018",0.004712,0.005468,0.004708,0.005412,"21,720,200","617,372,188","Doge",-7e-04,-14.8556876061121,2018-04-18
"Apr 17, 2018",0.004588,0.004869,0.004515,0.004744,"17,139,500","541,044,699","Doge",-0.000156,-3.4001743679163,2018-04-17
"Apr 16, 2018",0.004588,0.00492,0.004391,0.004585,"22,272,600","522,843,971","Doge",3.0000000000004e-06,0.0653879686137837,2018-04-16
"Apr 15, 2018",0.004135,0.004614,0.004135,0.004571,"11,867,500","521,261,891","Doge",-0.000436000000000001,-10.5441354292624,2018-04-15
"Apr 14, 2018",0.003958,0.004218,0.003924,0.00415,"13,585,900","473,228,673","Doge",-0.000192,-4.85093481556342,2018-04-14
"Apr 13, 2018",0.003782,0.004294,0.00375,0.003995,"18,150,400","455,430,861","Doge",-0.000213,-5.63194077207827,2018-04-13
"Apr 12, 2018",0.003374,0.003798,0.003255,0.003798,"13,877,700","432,950,912","Doge",-0.000424,-12.5666864256076,2018-04-12
"Apr 11, 2018",0.003039,0.003499,0.003013,0.003396,"25,292,400","387,108,403","Doge",-0.000357,-11.7472852912142,2018-04-11
"Apr 10, 2018",0.002759,0.003073,0.00274,0.003043,"10,212,100","346,737,261","Doge",-0.000284,-10.2935846321131,2018-04-10
"Apr 09, 2018",0.002855,0.002929,0.002724,0.002763,"4,827,250","314,807,366","Doge",9.20000000000001e-05,3.22241681260946,2018-04-09
"Apr 08, 2018",0.002786,0.002907,0.002786,0.002843,"3,683,180","323,884,729","Doge",-5.70000000000002e-05,-2.04594400574301,2018-04-08
"Apr 07, 2018",0.002682,0.002865,0.002669,0.002802,"3,034,220","319,168,904","Doge",-0.00012,-4.47427293064877,2018-04-07
"Apr 06, 2018",0.002715,0.002737,0.002614,0.00267,"2,848,290","304,130,896","Doge",4.49999999999999e-05,1.65745856353591,2018-04-06
"Apr 05, 2018",0.002785,0.002791,0.002654,0.002714,"4,829,150","309,054,897","Doge",7.10000000000003e-05,2.54937163375226,2018-04-05
"Apr 04, 2018",0.002982,0.003006,0.002717,0.00277,"5,330,250","315,475,248","Doge",0.000212,7.10932260228035,2018-04-04
"Apr 03, 2018",0.002794,0.002993,0.00278,0.00298,"6,618,080","339,266,307","Doge",-0.000186,-6.6571224051539,2018-04-03
"Apr 02, 2018",0.002731,0.002814,0.002704,0.002797,"5,034,000","318,465,574","Doge",-6.60000000000001e-05,-2.41669718051996,2018-04-02
"Apr 01, 2018",0.002818,0.002869,0.002595,0.002719,"3,373,820","309,485,889","Doge",9.90000000000001e-05,3.51312987934706,2018-04-01
"Mar 31, 2018",0.002752,0.002897,0.002699,0.002819,"3,505,010","320,911,092","Doge",-6.69999999999998e-05,-2.43459302325581,2018-03-31
"Mar 30, 2018",0.002811,0.00289,0.002648,0.002763,"5,378,440","314,463,228","Doge",4.80000000000003e-05,1.7075773745998,2018-03-30
"Mar 29, 2018",0.003171,0.003177,0.002758,0.002827,"5,630,550","321,655,144","Doge",0.000344,10.8483128350678,2018-03-29
"Mar 28, 2018",0.003134,0.003244,0.003114,0.003141,"4,912,220","357,344,344","Doge",-7.00000000000006e-06,-0.223356732610085,2018-03-28
"Mar 27, 2018",0.003276,0.003283,0.003108,0.003145,"5,235,300","357,785,687","Doge",0.000131,3.998778998779,2018-03-27
"Mar 26, 2018",0.003498,0.003541,0.003141,0.003289,"6,061,990","374,176,872","Doge",0.000209,5.9748427672956,2018-03-26
"Mar 25, 2018",0.00355,0.003576,0.003463,0.003505,"3,476,340","398,679,314","Doge",4.50000000000003e-05,1.26760563380283,2018-03-25
"Mar 24, 2018",0.003597,0.003727,0.00351,0.00359,"4,461,220","408,301,808","Doge",7.00000000000006e-06,0.194606616624967,2018-03-24
"Mar 23, 2018",0.003533,0.00356,0.003341,0.00356,"6,178,530","404,772,685","Doge",-2.69999999999997e-05,-0.764223039909416,2018-03-23
"Mar 22, 2018",0.003666,0.003726,0.003443,0.003528,"5,210,480","401,139,207","Doge",0.000138,3.76432078559738,2018-03-22
"Mar 21, 2018",0.003651,0.003833,0.003606,0.003659,"6,711,100","415,921,725","Doge",-7.99999999999976e-06,-0.21911804984935,2018-03-21
"Mar 20, 2018",0.003466,0.003727,0.003388,0.003651,"6,638,060","414,990,078","Doge",-0.000185,-5.33756491633007,2018-03-20
"Mar 19, 2018",0.003199,0.003504,0.003144,0.00344,"8,278,910","390,980,328","Doge",-0.000241,-7.53360425132854,2018-03-19
"Mar 18, 2018",0.00328,0.00328,0.00279,0.00319,"9,029,610","362,543,841","Doge",8.99999999999998e-05,2.74390243902438,2018-03-18
"Mar 17, 2018",0.003505,0.00355,0.003249,0.003299,"6,231,110","374,824,967","Doge",0.000206,5.87731811697575,2018-03-17
"Mar 16, 2018",0.003542,0.003655,0.003441,0.00351,"6,407,110","398,839,483","Doge",3.19999999999999e-05,0.903444381705249,2018-03-16
"Mar 15, 2018",0.003521,0.003619,0.003267,0.003536,"9,316,740","401,676,595","Doge",-1.50000000000003e-05,-0.426015336552123,2018-03-15
"Mar 14, 2018",0.003954,0.004018,0.003423,0.003524,"7,532,350","400,229,180","Doge",0.00043,10.8750632271118,2018-03-14
"Mar 13, 2018",0.00402,0.004234,0.003879,0.00396,"6,006,560","449,768,151","Doge",6.00000000000002e-05,1.49253731343284,2018-03-13
"Mar 12, 2018",0.004207,0.004273,0.003835,0.004032,"7,601,500","457,816,698","Doge",0.000175,4.15973377703826,2018-03-12
"Mar 11, 2018",0.003959,0.00432,0.003843,0.00421,"9,251,440","477,971,379","Doge",-0.000251,-6.33998484465775,2018-03-11
"Mar 10, 2018",0.004137,0.004379,0.00395,0.003973,"9,880,540","451,032,436","Doge",0.000164,3.96422528402224,2018-03-10
"Mar 09, 2018",0.004006,0.004146,0.003618,0.004146,"13,624,400","470,609,046","Doge",-0.00014,-3.4947578632052,2018-03-09
"Mar 08, 2018",0.004015,0.004418,0.003895,0.004025,"15,499,400","456,837,512","Doge",-9.99999999999959e-06,-0.24906600249065,2018-03-08
"Mar 07, 2018",0.004618,0.004704,0.004011,0.004024,"17,585,500","456,705,754","Doge",0.000594,12.8627111303595,2018-03-07
"Mar 06, 2018",0.005122,0.005136,0.004558,0.00461,"14,766,900","523,141,571","Doge",0.000511999999999999,9.99609527528308,2018-03-06
"Mar 05, 2018",0.005462,0.005535,0.005157,0.005218,"13,627,700","591,986,388","Doge",0.000243999999999999,4.46722812156718,2018-03-05
"Mar 04, 2018",0.005234,0.005502,0.005164,0.005502,"12,133,500","624,158,962","Doge",-0.000268,-5.12036683225067,2018-03-04
"Mar 03, 2018",0.005494,0.005756,0.005181,0.005301,"21,545,000","601,285,949","Doge",0.000193,3.51292318893337,2018-03-03
"Mar 02, 2018",0.006174,0.006232,0.005447,0.005482,"22,498,100","621,726,561","Doge",0.000692,11.2082928409459,2018-03-02
"Mar 01, 2018",0.006042,0.00632,0.005945,0.006215,"15,518,400","704,812,282","Doge",-0.000173,-2.86329030122477,2018-03-01
"Feb 28, 2018",0.00627,0.006451,0.006006,0.006018,"13,227,600","682,419,942","Doge",0.000252,4.01913875598087,2018-02-28
"Feb 27, 2018",0.006363,0.006574,0.00627,0.006291,"12,201,900","713,270,307","Doge",7.2e-05,1.13154172560113,2018-02-27
"Feb 26, 2018",0.006169,0.006499,0.005962,0.006339,"12,068,600","718,603,157","Doge",-0.00017,-2.75571405414168,2018-02-26
"Feb 25, 2018",0.006321,0.006411,0.005997,0.006142,"11,758,800","696,235,030","Doge",0.000179,2.83183040658124,2018-02-25
"Feb 24, 2018",0.006666,0.006898,0.006131,0.006324,"15,687,300","716,769,751","Doge",0.000342,5.13051305130513,2018-02-24
"Feb 23, 2018",0.006253,0.006949,0.006038,0.006648,"19,390,500","753,353,115","Doge",-0.000395,-6.3169678554294,2018-02-23
"Feb 22, 2018",0.006568,0.006869,0.006082,0.006259,"20,365,500","709,168,605","Doge",0.000309,4.70462850182704,2018-02-22
"Feb 21, 2018",0.007087,0.007391,0.006349,0.006581,"36,813,100","745,581,440","Doge",0.000506,7.13983349795401,2018-02-21
"Feb 20, 2018",0.006679,0.008288,0.006399,0.007094,"107,911,000","803,659,982","Doge",-0.000415,-6.21350501572091,2018-02-20
"Feb 19, 2018",0.00641,0.006938,0.006341,0.006697,"13,019,200","758,506,771","Doge",-0.000287,-4.47737909516381,2018-02-19
"Feb 18, 2018",0.007114,0.007144,0.00633,0.006424,"15,291,500","727,588,696","Doge",0.00069,9.6991847062131,2018-02-18
"Feb 17, 2018",0.007064,0.007322,0.006853,0.007049,"18,333,100","798,267,106","Doge",1.50000000000003e-05,0.212344280860706,2018-02-17
"Feb 16, 2018",0.007295,0.007485,0.006529,0.007034,"26,553,900","796,386,651","Doge",0.000261,3.57779300891021,2018-02-16
"Feb 15, 2018",0.006717,0.007948,0.006714,0.007347,"43,275,000","831,793,418","Doge",-0.00063,-9.37918713711479,2018-02-15
"Feb 14, 2018",0.00563,0.006786,0.00563,0.00673,"40,527,400","761,914,124","Doge",-0.0011,-19.538188277087,2018-02-14
"Feb 13, 2018",0.005475,0.005678,0.005271,0.005638,"14,149,700","638,124,005","Doge",-0.000163,-2.97716894977169,2018-02-13
"Feb 12, 2018",0.004964,0.005508,0.004964,0.005472,"11,124,300","619,304,749","Doge",-0.000508000000000001,-10.2336825141015,2018-02-12
"Feb 11, 2018",0.004968,0.005183,0.004606,0.004956,"11,309,800","560,868,396","Doge",1.19999999999999e-05,0.241545893719804,2018-02-11
"Feb 10, 2018",0.004982,0.005441,0.004744,0.004989,"16,717,300","564,542,285","Doge",-7.00000000000006e-06,-0.140505820955441,2018-02-10
"Feb 09, 2018",0.00456,0.005011,0.004313,0.005,"11,190,100","565,681,599","Doge",-0.00044,-9.64912280701755,2018-02-09
"Feb 08, 2018",0.004263,0.004872,0.004263,0.004566,"9,462,680","516,515,304","Doge",-0.000302999999999999,-7.10767065446867,2018-02-08
"Feb 07, 2018",0.004314,0.0048,0.003934,0.004297,"12,990,100","486,004,813","Doge",1.70000000000005e-05,0.394065832174328,2018-02-07
"Feb 06, 2018",0.003544,0.004421,0.003036,0.004361,"19,139,100","493,153,304","Doge",-0.000817,-23.0530474040632,2018-02-06
"Feb 05, 2018",0.004397,0.00447,0.003376,0.003533,"12,489,400","399,524,306","Doge",0.000864,19.6497612008187,2018-02-05
"Feb 04, 2018",0.005182,0.005317,0.004176,0.004399,"12,961,600","497,364,799","Doge",0.000783,15.1099961404863,2018-02-04
"Feb 03, 2018",0.004501,0.005495,0.004159,0.005164,"18,018,100","583,800,030","Doge",-0.000663,-14.7300599866696,2018-02-03
"Feb 02, 2018",0.005023,0.005023,0.00331,0.004475,"29,913,700","505,797,136","Doge",0.000548,10.9098148516823,2018-02-02
"Feb 01, 2018",0.006021,0.00609,0.004791,0.005029,"18,748,700","568,402,416","Doge",0.000992000000000001,16.4756684936057,2018-02-01
"Jan 31, 2018",0.006001,0.006219,0.005752,0.00601,"14,754,700","679,199,153","Doge",-8.99999999999946e-06,-0.149975004165963,2018-01-31
"Jan 30, 2018",0.006969,0.006992,0.005942,0.006024,"15,855,900","680,637,218","Doge",0.000945000000000001,13.5600516573397,2018-01-30
"Jan 29, 2018",0.007401,0.007522,0.006863,0.006967,"13,073,100","787,122,893","Doge",0.000433999999999999,5.86407242264558,2018-01-29
"Jan 28, 2018",0.007409,0.007681,0.007337,0.007465,"14,070,700","843,237,988","Doge",-5.60000000000005e-05,-0.755837494938595,2018-01-28
"Jan 27, 2018",0.00724,0.007545,0.007168,0.007373,"11,672,900","832,760,567","Doge",-0.000133,-1.83701657458564,2018-01-27
"Jan 26, 2018",0.007702,0.007982,0.006795,0.007237,"19,572,300","817,296,655","Doge",0.000464999999999999,6.03739288496493,2018-01-26
"Jan 25, 2018",0.007155,0.007763,0.007124,0.007667,"21,329,400","865,745,131","Doge",-0.000512,-7.15583508036339,2018-01-25
"Jan 24, 2018",0.006642,0.007217,0.006473,0.007083,"17,449,900","799,755,503","Doge",-0.000441,-6.63956639566395,2018-01-24
"Jan 23, 2018",0.006723,0.007049,0.006228,0.006673,"17,882,700","753,393,585","Doge",4.99999999999997e-05,0.74371560315335,2018-01-23
"Jan 22, 2018",0.007199,0.007606,0.006318,0.006734,"19,968,600","760,095,989","Doge",0.000464999999999999,6.45923044867342,2018-01-22
"Jan 21, 2018",0.008438,0.008438,0.006983,0.007131,"22,933,100","804,877,210","Doge",0.001307,15.4894524768902,2018-01-21
"Jan 20, 2018",0.007957,0.008649,0.007957,0.008448,"22,974,100","953,343,861","Doge",-0.000491,-6.17066733693603,2018-01-20
"Jan 19, 2018",0.007872,0.008435,0.007467,0.007871,"30,335,700","888,117,577","Doge",1.000000000001e-06,0.012703252032533,2018-01-19
"Jan 18, 2018",0.007641,0.008733,0.007195,0.007969,"56,599,300","899,102,560","Doge",-0.000328,-4.29263185446931,2018-01-18
"Jan 17, 2018",0.006812,0.007741,0.005499,0.007648,"58,846,200","862,812,720","Doge",-0.000836,-12.2724603640634,2018-01-17
"Jan 16, 2018",0.009863,0.009863,0.005672,0.006822,"68,099,200","769,558,552","Doge",0.003041,30.8324039338944,2018-01-16
"Jan 15, 2018",0.011631,0.011779,0.009848,0.009857,"62,765,500","1,111,760,879","Doge",0.001774,15.2523428767948,2018-01-15
"Jan 14, 2018",0.013057,0.013187,0.011344,0.011684,"65,899,000","1,317,716,492","Doge",0.001373,10.5154323351459,2018-01-14
"Jan 13, 2018",0.013057,0.013653,0.012478,0.013023,"55,890,600","1,468,529,067","Doge",3.39999999999993e-05,0.260396722064788,2018-01-13
"Jan 12, 2018",0.011479,0.013339,0.011165,0.013056,"56,971,300","1,472,034,319","Doge",-0.001577,-13.7381304991724,2018-01-12
"Jan 11, 2018",0.01302,0.013153,0.010987,0.011469,"62,722,000","1,292,966,655","Doge",0.001551,11.9124423963134,2018-01-11
"Jan 10, 2018",0.013554,0.01356,0.011485,0.013102,"100,243,000","1,476,852,402","Doge",0.000451999999999999,3.33480891249815,2018-01-10
"Jan 09, 2018",0.015072,0.015569,0.013015,0.01342,"115,255,000","1,512,508,348","Doge",0.001652,10.9607218683652,2018-01-09
"Jan 08, 2018",0.017115,0.017664,0.013765,0.015045,"235,114,000","1,695,430,616","Doge",0.00207,12.0946538124452,2018-01-08
"Jan 07, 2018",0.014673,0.018773,0.014577,0.017088,"288,184,000","1,925,382,961","Doge",-0.002415,-16.4588018810059,2018-01-07
"Jan 06, 2018",0.012226,0.015788,0.012226,0.014863,"283,716,992","1,674,491,225","Doge",-0.002637,-21.5687878292164,2018-01-06
"Jan 05, 2018",0.00966,0.012283,0.009589,0.012167,"212,383,008","1,370,604,721","Doge",-0.002507,-25.952380952381,2018-01-05
"Jan 04, 2018",0.009346,0.010036,0.008768,0.009644,"108,986,000","1,086,239,171","Doge",-0.000298,-3.18852985234324,2018-01-04
"Jan 03, 2018",0.009088,0.009584,0.008882,0.00932,"66,349,900","1,049,588,235","Doge",-0.000232,-2.55281690140845,2018-01-03
"Jan 02, 2018",0.008873,0.009598,0.008551,0.009145,"89,424,096","1,029,797,362","Doge",-0.000272,-3.06547954468612,2018-01-02
"Jan 01, 2018",0.009031,0.009063,0.008101,0.008909,"50,616,900","1,003,050,473","Doge",0.000122000000000001,1.35090244712657,2018-01-01
"Dec 31, 2017",0.007803,0.009274,0.007669,0.008972,"62,256,400","1,010,010,339","Doge",-0.001169,-14.9814174035627,2017-12-31
"Dec 30, 2017",0.009365,0.009446,0.007388,0.00786,"56,175,300","884,810,743","Doge",0.001505,16.0704751735184,2017-12-30
"Dec 29, 2017",0.008513,0.009477,0.008155,0.009391,"62,474,900","1,056,955,586","Doge",-0.000878,-10.3136379654646,2017-12-29
"Dec 28, 2017",0.008856,0.008856,0.007717,0.008486,"51,201,500","954,963,150","Doge",0.000369999999999999,4.17795844625112,2017-12-28
"Dec 27, 2017",0.009342,0.009609,0.008514,0.008872,"63,625,500","998,314,075","Doge",0.00047,5.03104260329694,2017-12-27
"Dec 26, 2017",0.008935,0.009623,0.008173,0.009411,"124,427,000","1,058,877,173","Doge",-0.000475999999999999,-5.32736429770564,2017-12-26
"Dec 25, 2017",0.008649,0.010729,0.008582,0.008931,"178,008,992","1,004,674,178","Doge",-0.000281999999999999,-3.26049254249045,2017-12-25
"Dec 24, 2017",0.007282,0.008948,0.005974,0.008582,"143,767,008","965,364,620","Doge",-0.0013,-17.852238396045,2017-12-24
"Dec 23, 2017",0.006135,0.008076,0.00611,0.007259,"70,143,104","816,428,067","Doge",-0.001124,-18.321108394458,2017-12-23
"Dec 22, 2017",0.007386,0.007625,0.004742,0.006054,"63,693,900","680,766,390","Doge",0.001332,18.034118602762,2017-12-22
"Dec 21, 2017",0.006733,0.008768,0.006583,0.007425,"159,154,000","834,820,435","Doge",-0.000692,-10.27773652161,2017-12-21
"Dec 20, 2017",0.005619,0.007067,0.004892,0.006661,"67,820,000","748,907,795","Doge",-0.001042,-18.5442249510589,2017-12-20
"Dec 19, 2017",0.006402,0.006693,0.005476,0.005666,"38,885,700","636,924,902","Doge",0.000736,11.496407372696,2017-12-19
"Dec 18, 2017",0.005938,0.006809,0.005622,0.006433,"44,158,800","723,023,421","Doge",-0.000495000000000001,-8.33614011451668,2017-12-18
"Dec 17, 2017",0.005917,0.007628,0.005586,0.005984,"99,417,200","672,488,067","Doge",-6.69999999999994e-05,-1.13233057292546,2017-12-17
"Dec 16, 2017",0.003767,0.006251,0.003638,0.005933,"136,352,992","666,727,523","Doge",-0.002166,-57.4993363419166,2017-12-16
